time,entry_dir,no_etc,use_etc,pre_3min_dir,pre_3min_etc,pre_3min_no_etc,pre_5min_dir,pre_5min_etc,pre_5min_no_etc,pre_7min_dir,pre_7min_etc,pre_7min_no_etc,pre_10min_dir,pre_10min_etc,pre_10min_no_etc,etc_rate
2016/10/5 15:20,217,211,6,31,1,30,63,2,61,87,3,84,121,4,117,0.97235023
2016/10/5 15:40,191,183,8,25,0,25,60,0,60,88,1,87,114,2,112,0.958115183
2016/10/5 16:00,253,249,4,45,3,42,64,3,61,90,3,87,108,3,105,0.984189723
2016/10/5 16:20,246,236,10,43,0,43,69,0,69,103,0,103,131,0,131,0.959349593
2016/10/5 16:40,205,196,9,33,2,31,67,2,65,80,2,78,114,3,111,0.956097561
2016/10/5 17:00,163,162,1,35,1,34,62,1,61,81,2,79,103,2,101,0.993865031
2016/10/5 17:20,179,175,4,26,0,26,48,0,48,61,0,61,91,0,91,0.977653631
2016/10/5 17:40,215,212,3,39,0,39,57,0,57,66,0,66,95,3,92,0.986046512
2016/10/5 18:00,189,186,3,37,0,37,49,0,49,71,0,71,104,1,103,0.984126984
2016/10/5 18:20,175,170,5,25,1,24,52,1,51,67,1,66,93,1,92,0.971428571
2016/10/5 18:40,128,125,3,30,0,30,46,0,46,61,0,61,91,2,89,0.9765625
2016/10/5 19:00,107,105,2,12,0,12,26,1,25,35,2,33,54,2,52,0.981308411
2016/10/5 19:20,162,155,7,15,1,14,23,1,22,32,1,31,50,1,49,0.956790123
2016/10/5 19:40,140,137,3,19,3,16,29,4,25,49,4,45,67,4,63,0.978571429
2016/10/5 20:00,152,151,1,20,1,19,30,1,29,40,2,38,60,2,58,0.993421053
2016/10/5 20:20,149,147,2,23,0,23,36,0,36,48,0,48,88,0,88,0.986577181
2016/10/5 20:40,145,142,3,20,0,20,34,0,34,63,0,63,83,0,83,0.979310345
2016/10/5 21:00,125,121,4,23,1,22,44,1,43,51,1,50,74,1,73,0.968
2016/10/5 21:20,93,92,1,13,1,12,31,2,29,51,3,48,71,3,68,0.989247312
2016/10/5 21:40,52,45,7,15,0,15,24,0,24,30,0,30,43,0,43,0.865384615
2016/10/5 22:00,43,40,3,13,1,12,15,1,14,17,1,16,22,1,21,0.930232558
2016/10/5 22:20,43,42,1,8,1,7,12,1,11,14,1,13,17,1,16,0.976744186
2016/10/5 22:40,43,40,3,4,0,4,12,1,11,17,1,16,20,1,19,0.930232558
2016/10/5 23:00,27,27,0,8,0,8,16,1,15,17,1,16,22,1,21,1
2016/10/5 23:20,23,23,0,0,0,0,2,0,2,6,0,6,10,0,10,1
2016/10/5 23:40,26,26,0,3,0,3,9,0,9,13,0,13,20,0,20,1
2016/10/6 0:00,21,20,1,2,0,2,5,0,5,10,0,10,13,0,13,0.952380952
2016/10/6 0:20,22,22,0,5,0,5,6,0,6,8,0,8,12,1,11,1
2016/10/6 0:40,17,17,0,7,0,7,11,0,11,13,0,13,15,0,15,1
2016/10/6 1:00,13,11,2,7,0,7,8,0,8,9,0,9,11,0,11,0.846153846
2016/10/6 1:20,10,10,0,1,0,1,5,0,5,6,1,5,6,1,5,1
2016/10/6 1:40,9,9,0,2,0,2,2,0,2,6,0,6,7,0,7,1
2016/10/6 2:00,13,13,0,1,0,1,2,0,2,5,0,5,5,0,5,1
2016/10/6 2:20,3,3,0,2,0,2,7,0,7,7,0,7,8,0,8,1
2016/10/6 2:40,9,9,0,1,0,1,1,0,1,2,0,2,2,0,2,1
2016/10/6 3:00,17,15,2,2,0,2,2,0,2,4,0,4,5,0,5,0.882352941
2016/10/6 3:20,9,9,0,2,0,2,3,1,2,9,1,8,11,1,10,1
2016/10/6 3:40,16,16,0,1,0,1,1,0,1,1,0,1,3,0,3,1
2016/10/6 4:00,8,8,0,3,0,3,5,0,5,6,0,6,9,0,9,1
2016/10/6 4:20,16,16,0,2,0,2,2,0,2,4,0,4,4,0,4,1
2016/10/6 4:40,13,12,1,0,0,0,3,0,3,7,0,7,9,0,9,0.923076923
2016/10/6 5:00,28,28,0,3,0,3,3,0,3,4,0,4,4,0,4,1
2016/10/6 5:20,26,25,1,2,0,2,6,0,6,8,0,8,12,0,12,0.961538462
2016/10/6 5:40,28,28,0,11,1,10,11,1,10,11,1,10,13,1,12,1
2016/10/6 6:00,46,46,0,5,0,5,9,0,9,11,0,11,17,0,17,1
2016/10/6 6:20,53,51,2,6,0,6,11,0,11,14,0,14,24,0,24,0.962264151
2016/10/6 6:40,72,65,7,12,0,12,17,0,17,23,1,22,32,1,31,0.902777778
2016/10/6 7:00,80,80,0,4,1,3,15,1,14,23,2,21,31,3,28,1
2016/10/6 7:20,114,111,3,8,0,8,15,0,15,26,0,26,43,0,43,0.973684211
2016/10/6 7:40,135,127,8,30,0,30,37,2,35,48,3,45,65,3,62,0.940740741
2016/10/6 8:00,122,119,3,22,2,20,41,2,39,59,2,57,78,4,74,0.975409836
2016/10/6 8:20,150,141,9,18,0,18,29,0,29,46,1,45,61,1,60,0.94
2016/10/6 8:40,170,165,5,20,4,16,39,4,35,52,4,48,74,4,70,0.970588235
2016/10/6 9:00,160,154,6,28,1,27,38,1,37,60,1,59,84,1,83,0.9625
2016/10/6 9:20,189,183,6,24,2,22,40,3,37,57,3,54,81,3,78,0.968253968
2016/10/6 9:40,173,165,8,27,1,26,50,1,49,64,1,63,82,2,80,0.953757225
2016/10/6 10:00,178,173,5,23,0,23,38,2,36,58,2,56,79,3,76,0.971910112
2016/10/6 10:20,132,125,7,29,1,28,51,1,50,66,1,65,91,3,88,0.946969697
2016/10/6 10:40,130,124,6,18,2,16,27,2,25,39,4,35,64,4,60,0.953846154
2016/10/6 11:00,147,145,2,24,2,22,35,4,31,52,5,47,70,5,65,0.986394558
2016/10/6 11:20,135,130,5,21,0,21,35,0,35,49,0,49,74,0,74,0.962962963
2016/10/6 11:40,147,145,2,17,1,16,29,2,27,44,2,42,71,2,69,0.986394558
2016/10/6 12:00,113,111,2,24,1,23,46,1,45,54,1,53,87,1,86,0.982300885
2016/10/6 12:20,139,136,3,20,0,20,33,0,33,43,0,43,60,2,58,0.978417266
2016/10/6 12:40,140,134,6,25,0,25,40,0,40,52,0,52,74,0,74,0.957142857
2016/10/6 13:00,168,163,5,28,2,26,43,3,40,53,4,49,76,5,71,0.970238095
2016/10/6 13:20,192,185,7,44,1,43,61,3,58,73,4,69,95,4,91,0.963541667
2016/10/6 13:40,200,193,7,29,1,28,52,3,49,71,3,68,98,3,95,0.965
2016/10/6 14:00,202,191,11,40,2,38,62,2,60,75,2,73,99,2,97,0.945544554
2016/10/6 14:20,201,190,11,35,2,33,48,3,45,66,4,62,102,6,96,0.945273632
2016/10/6 14:40,201,195,6,31,2,29,59,3,56,87,3,84,114,5,109,0.970149254
2016/10/6 15:00,224,218,6,31,0,31,49,0,49,63,0,63,104,2,102,0.973214286
2016/10/6 15:20,209,205,4,40,1,39,65,1,64,76,2,74,116,2,114,0.980861244
2016/10/6 15:40,193,188,5,29,1,28,58,1,57,75,1,74,104,1,103,0.974093264
2016/10/6 16:00,201,196,5,39,0,39,53,0,53,76,1,75,110,2,108,0.975124378
2016/10/6 16:20,211,206,5,29,0,29,46,2,44,62,2,60,97,3,94,0.976303318
2016/10/6 16:40,170,167,3,34,0,34,56,0,56,76,1,75,112,2,110,0.982352941
2016/10/6 17:00,196,191,5,25,0,25,41,0,41,57,0,57,81,1,80,0.974489796
2016/10/6 17:20,163,157,6,29,0,29,39,1,38,62,2,60,91,3,88,0.963190184
2016/10/6 17:40,154,153,1,28,2,26,40,3,37,50,4,46,73,4,69,0.993506494
2016/10/6 18:00,157,153,4,23,1,22,39,1,38,51,1,50,67,1,66,0.974522293
2016/10/6 18:20,130,126,4,21,1,20,41,1,40,51,2,49,68,4,64,0.969230769
2016/10/6 18:40,140,138,2,18,0,18,23,1,22,34,1,33,55,1,54,0.985714286
2016/10/6 19:00,156,155,1,24,1,23,35,1,34,46,1,45,63,1,62,0.993589744
2016/10/6 19:20,140,138,2,23,0,23,37,1,36,52,1,51,78,1,77,0.985714286
2016/10/6 19:40,133,128,5,26,0,26,35,0,35,50,1,49,69,1,68,0.962406015
2016/10/6 20:00,145,140,5,25,0,25,42,0,42,53,0,53,78,1,77,0.965517241
2016/10/6 20:20,126,122,4,25,1,24,40,1,39,57,3,54,84,3,81,0.968253968
2016/10/6 20:40,85,81,4,11,1,10,23,1,22,34,2,32,55,2,53,0.952941176
2016/10/6 21:00,53,48,5,8,1,7,11,1,10,17,2,15,35,2,33,0.905660377
2016/10/6 21:20,66,63,3,3,0,3,12,1,11,16,2,14,26,2,24,0.954545455
2016/10/6 21:40,63,59,4,9,0,9,15,0,15,16,0,16,31,1,30,0.936507937
2016/10/6 22:00,36,35,1,6,0,6,13,0,13,19,0,19,28,0,28,0.972222222
2016/10/6 22:20,33,32,1,4,0,4,4,0,4,8,1,7,12,1,11,0.96969697
2016/10/6 22:40,22,22,0,6,0,6,10,0,10,10,0,10,15,1,14,1
2016/10/6 23:00,9,9,0,0,0,0,6,0,6,8,0,8,12,0,12,1
2016/10/6 23:20,26,25,1,3,0,3,4,0,4,4,0,4,4,0,4,0.961538462
2016/10/6 23:40,25,24,1,5,0,5,6,0,6,7,1,6,13,1,12,0.96
2016/10/7 0:00,17,17,0,6,0,6,7,0,7,12,1,11,18,1,17,1
2016/10/7 0:20,15,14,1,1,0,1,1,0,1,5,0,5,9,0,9,0.933333333
2016/10/7 0:40,9,7,2,3,0,3,3,0,3,3,0,3,4,0,4,0.777777778
2016/10/7 1:00,15,13,2,1,0,1,2,0,2,3,1,2,6,2,4,0.866666667
2016/10/7 1:20,10,10,0,1,0,1,1,0,1,5,1,4,5,1,4,1
2016/10/7 1:40,10,10,0,1,0,1,2,0,2,2,0,2,5,0,5,1
2016/10/7 2:00,13,13,0,3,0,3,4,0,4,5,0,5,6,0,6,1
2016/10/7 2:20,9,9,0,2,0,2,2,0,2,3,0,3,5,0,5,1
2016/10/7 2:40,8,8,0,2,0,2,4,0,4,5,0,5,5,0,5,1
2016/10/7 3:00,9,9,0,1,0,1,2,0,2,2,0,2,3,0,3,1
2016/10/7 3:20,9,9,0,5,0,5,5,0,5,6,0,6,6,0,6,1
2016/10/7 3:40,10,10,0,1,0,1,2,0,2,3,0,3,3,0,3,1
2016/10/7 4:00,17,17,0,1,0,1,1,0,1,1,0,1,3,0,3,1
2016/10/7 4:20,10,8,2,3,0,3,5,0,5,6,0,6,8,0,8,0.8
2016/10/7 4:40,17,17,0,1,0,1,3,0,3,4,0,4,5,0,5,1
2016/10/7 5:00,11,10,1,5,0,5,7,0,7,8,0,8,9,0,9,0.909090909
2016/10/7 5:20,20,20,0,0,0,0,3,0,3,3,0,3,5,0,5,1
2016/10/7 5:40,27,27,0,4,0,4,5,0,5,6,0,6,9,0,9,1
2016/10/7 6:00,40,38,2,2,0,2,7,0,7,9,0,9,13,0,13,0.95
2016/10/7 6:20,53,51,2,4,0,4,10,0,10,13,1,12,17,1,16,0.962264151
2016/10/7 6:40,79,75,4,13,0,13,14,0,14,22,1,21,29,1,28,0.949367089
2016/10/7 7:00,94,90,4,14,1,13,21,1,20,28,1,27,37,1,36,0.957446809
2016/10/7 7:20,112,106,6,14,0,14,22,0,22,29,0,29,50,1,49,0.946428571
2016/10/7 7:40,92,90,2,24,1,23,34,1,33,43,3,40,57,4,53,0.97826087
2016/10/7 8:00,110,105,5,12,0,12,18,1,17,27,1,26,42,2,40,0.954545455
2016/10/7 8:20,122,116,6,12,1,11,21,1,20,39,1,38,55,2,53,0.950819672
2016/10/7 8:40,113,111,2,29,1,28,36,1,35,45,1,44,62,1,61,0.982300885
2016/10/7 9:00,147,142,5,17,1,16,27,1,26,41,1,40,50,2,48,0.965986395
2016/10/7 9:20,155,152,3,23,1,22,33,2,31,53,2,51,80,2,78,0.980645161
2016/10/7 9:40,148,143,5,23,0,23,34,0,34,47,0,47,82,0,82,0.966216216
2016/10/7 10:00,151,142,9,23,2,21,39,3,36,56,3,53,77,5,72,0.940397351
2016/10/7 10:20,119,106,13,14,0,14,30,0,30,50,4,46,67,6,61,0.890756303
2016/10/7 10:40,153,151,2,13,2,11,23,2,21,35,3,32,48,7,41,0.986928105
2016/10/7 11:00,130,123,7,14,0,14,31,1,30,47,1,46,69,1,68,0.946153846
2016/10/7 11:20,122,119,3,9,0,9,22,0,22,47,1,46,68,3,65,0.975409836
2016/10/7 11:40,115,109,6,22,0,22,32,0,32,46,1,45,65,1,64,0.947826087
2016/10/7 12:00,150,143,7,15,2,13,29,2,27,38,2,36,56,5,51,0.953333333
2016/10/7 12:20,101,95,6,29,1,28,45,3,42,59,5,54,78,5,73,0.940594059
2016/10/7 12:40,154,143,11,14,0,14,22,0,22,28,1,27,41,3,38,0.928571429
2016/10/7 13:00,153,148,5,30,3,27,43,3,40,57,3,54,79,4,75,0.967320261
2016/10/7 13:20,153,144,9,28,1,27,38,1,37,50,1,49,77,2,75,0.941176471
2016/10/7 13:40,197,188,9,21,2,19,40,3,37,51,5,46,74,6,68,0.954314721
2016/10/7 14:00,175,166,9,25,2,23,44,3,41,65,3,62,92,3,89,0.948571429
2016/10/7 14:20,184,172,12,28,3,25,43,3,40,56,3,53,85,4,81,0.934782609
2016/10/7 14:40,234,230,4,38,4,34,59,5,54,74,6,68,85,6,79,0.982905983
2016/10/7 15:00,188,180,8,32,0,32,52,0,52,81,0,81,125,0,125,0.957446809
2016/10/7 15:20,190,179,11,26,1,25,49,1,48,66,2,64,89,4,85,0.942105263
2016/10/7 15:40,202,196,6,26,2,24,49,2,47,68,4,64,97,7,90,0.97029703
2016/10/7 16:00,182,171,11,25,1,24,42,2,40,69,3,66,92,3,89,0.93956044
2016/10/7 16:20,159,158,1,41,0,41,56,1,55,64,4,60,85,4,81,0.993710692
2016/10/7 16:40,179,168,11,23,0,23,44,1,43,52,1,51,63,1,62,0.938547486
2016/10/7 17:00,172,163,9,25,2,23,36,3,33,55,5,50,83,7,76,0.947674419
2016/10/7 17:20,118,109,9,24,2,22,39,2,37,63,2,61,83,2,81,0.923728814
2016/10/7 17:40,130,125,5,11,0,11,17,0,17,28,1,27,48,2,46,0.961538462
2016/10/7 18:00,95,90,5,23,0,23,38,0,38,43,0,43,71,1,70,0.947368421
2016/10/7 18:20,98,94,4,14,1,13,26,1,25,35,1,34,49,3,46,0.959183673
2016/10/7 18:40,64,56,8,18,1,17,24,3,21,25,3,22,37,3,34,0.875
2016/10/7 19:00,85,77,8,8,3,5,13,3,10,15,3,12,23,3,20,0.905882353
2016/10/7 19:20,105,97,8,11,4,7,26,4,22,36,4,32,54,4,50,0.923809524
2016/10/7 19:40,91,90,1,16,2,14,28,2,26,41,2,39,47,3,44,0.989010989
2016/10/7 20:00,91,86,5,13,0,13,25,1,24,32,1,31,47,1,46,0.945054945
2016/10/7 20:20,70,66,4,14,1,13,24,2,22,33,3,30,48,3,45,0.942857143
2016/10/7 20:40,62,59,3,9,1,8,18,1,17,26,1,25,34,2,32,0.951612903
2016/10/7 21:00,47,47,0,8,1,7,12,1,11,18,1,17,30,1,29,1
2016/10/7 21:20,34,30,4,5,0,5,10,0,10,15,0,15,19,0,19,0.882352941
2016/10/7 21:40,39,39,0,6,0,6,9,0,9,12,1,11,15,2,13,1
2016/10/7 22:00,40,39,1,3,0,3,9,0,9,11,0,11,20,0,20,0.975
2016/10/7 22:20,24,24,0,4,0,4,9,0,9,13,0,13,21,0,21,1
2016/10/7 22:40,28,26,2,6,0,6,8,0,8,8,0,8,14,0,14,0.928571429
2016/10/7 23:00,44,43,1,4,0,4,6,1,5,10,1,9,15,1,14,0.977272727
2016/10/7 23:20,58,57,1,10,0,10,16,0,16,23,0,23,27,0,27,0.982758621
2016/10/7 23:40,50,45,5,13,0,13,16,0,16,19,0,19,29,0,29,0.9
2016/10/8 0:00,15,13,2,7,1,6,9,1,8,15,1,14,26,2,24,0.866666667
2016/10/8 0:20,10,7,3,0,0,0,1,1,0,4,1,3,6,1,5,0.7
2016/10/8 0:40,6,4,2,1,0,1,2,1,1,3,1,2,6,1,5,0.666666667
2016/10/8 1:00,4,3,1,1,0,1,1,0,1,2,0,2,2,0,2,0.75
2016/10/8 1:20,9,9,0,0,0,0,0,0,0,2,0,2,3,1,2,1
2016/10/8 1:40,3,2,1,1,0,1,1,0,1,2,0,2,5,0,5,0.666666667
2016/10/8 2:00,7,7,0,0,0,0,1,0,1,1,0,1,2,0,2,1
2016/10/8 2:20,7,6,1,0,0,0,1,0,1,2,0,2,3,0,3,0.857142857
2016/10/8 2:40,6,6,0,2,0,2,2,0,2,2,0,2,2,0,2,1
2016/10/8 3:00,5,5,0,1,0,1,1,0,1,2,0,2,4,0,4,1
2016/10/8 3:20,3,3,0,2,0,2,2,0,2,3,0,3,4,0,4,1
2016/10/8 3:40,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2016/10/8 4:00,5,5,0,2,0,2,3,0,3,3,0,3,3,0,3,1
2016/10/8 4:20,13,13,0,0,0,0,1,0,1,2,0,2,3,0,3,1
2016/10/8 4:40,9,9,0,1,0,1,1,0,1,5,0,5,8,0,8,1
2016/10/8 5:00,2,2,0,4,0,4,5,0,5,7,0,7,7,0,7,1
2016/10/8 5:20,2,2,0,0,0,0,1,0,1,1,0,1,2,0,2,1
2016/10/8 5:40,7,6,1,0,0,0,2,0,2,2,0,2,2,0,2,0.857142857
2016/10/8 6:00,9,7,2,0,0,0,0,0,0,0,0,0,2,1,1,0.777777778
2016/10/8 6:20,12,8,4,1,1,0,2,1,1,3,1,2,6,2,4,0.666666667
2016/10/8 6:40,19,13,6,2,1,1,2,1,1,5,2,3,9,3,6,0.684210526
2016/10/8 7:00,21,11,10,2,2,0,3,2,1,6,2,4,9,2,7,0.523809524
2016/10/8 7:20,36,25,11,3,0,3,9,4,5,10,5,5,13,7,6,0.694444444
2016/10/8 7:40,27,17,10,11,5,6,14,5,9,18,5,13,22,6,16,0.62962963
2016/10/8 8:00,31,18,13,7,2,5,9,3,6,12,4,8,15,5,10,0.580645161
2016/10/8 8:20,39,30,9,5,5,0,9,6,3,13,7,6,18,8,10,0.769230769
2016/10/8 8:40,38,24,14,3,0,3,9,0,9,15,2,13,22,3,19,0.631578947
2016/10/8 9:00,35,30,5,2,0,2,7,2,5,9,2,7,11,3,8,0.857142857
2016/10/8 9:20,31,21,10,4,0,4,11,0,11,18,1,17,22,2,20,0.677419355
2016/10/8 9:40,38,30,8,3,2,1,4,2,2,5,2,3,12,5,7,0.789473684
2016/10/8 10:00,37,25,12,6,2,4,13,3,10,15,4,11,22,5,17,0.675675676
2016/10/8 10:20,41,30,11,7,2,5,8,3,5,12,5,7,15,5,10,0.731707317
2016/10/8 10:40,34,25,9,10,3,7,13,5,8,18,5,13,21,7,14,0.735294118
2016/10/8 11:00,25,20,5,5,2,3,7,3,4,11,4,7,14,4,10,0.8
2016/10/8 11:20,28,21,7,7,1,6,9,1,8,10,1,9,12,2,10,0.75
2016/10/8 11:40,24,21,3,7,1,6,9,1,8,12,3,9,13,3,10,0.875
2016/10/8 12:00,42,36,6,3,0,3,5,0,5,9,1,8,13,2,11,0.857142857
2016/10/8 12:20,36,28,8,2,0,2,5,0,5,11,0,11,18,2,16,0.777777778
2016/10/8 12:40,41,32,9,2,0,2,5,0,5,11,0,11,14,0,14,0.780487805
2016/10/8 13:00,46,32,14,13,6,7,19,8,11,21,8,13,24,8,16,0.695652174
2016/10/8 13:20,43,33,10,6,2,4,10,2,8,15,6,9,21,7,14,0.76744186
2016/10/8 13:40,35,26,9,3,1,2,6,2,4,15,3,12,23,4,19,0.742857143
2016/10/8 14:00,37,28,9,8,2,6,14,4,10,16,4,12,19,4,15,0.756756757
2016/10/8 14:20,45,29,16,7,1,6,9,1,8,14,3,11,20,5,15,0.644444444
2016/10/8 14:40,33,20,13,5,2,3,8,3,5,12,5,7,16,5,11,0.606060606
2016/10/8 15:00,44,33,11,7,1,6,8,1,7,10,2,8,11,2,9,0.75
2016/10/8 15:20,42,31,11,6,3,3,9,3,6,11,3,8,18,5,13,0.738095238
2016/10/8 15:40,40,29,11,9,1,8,13,3,10,14,3,11,19,6,13,0.725
2016/10/8 16:00,49,37,12,4,1,3,8,3,5,12,3,9,16,5,11,0.755102041
2016/10/8 16:20,44,38,6,3,2,1,8,3,5,17,5,12,28,6,22,0.863636364
2016/10/8 16:40,36,25,11,11,2,9,15,2,13,18,3,15,19,3,16,0.694444444
2016/10/8 17:00,37,23,14,6,2,4,8,2,6,11,2,9,16,3,13,0.621621622
2016/10/8 17:20,23,17,6,3,0,3,9,2,7,13,3,10,19,5,14,0.739130435
2016/10/8 17:40,26,19,7,2,0,2,4,1,3,6,1,5,11,2,9,0.730769231
2016/10/8 18:00,20,15,5,1,0,1,3,0,3,12,2,10,16,4,12,0.75
2016/10/8 18:20,28,16,12,4,2,2,7,2,5,10,2,8,12,2,10,0.571428571
2016/10/8 18:40,20,12,8,7,4,3,8,5,3,11,7,4,16,9,7,0.6
2016/10/8 19:00,25,14,11,2,0,2,5,0,5,5,0,5,7,1,6,0.56
2016/10/8 19:20,22,17,5,4,3,1,6,4,2,10,7,3,17,9,8,0.772727273
2016/10/8 19:40,15,11,4,3,0,3,5,1,4,7,1,6,12,2,10,0.733333333
2016/10/8 20:00,17,12,5,1,0,1,1,0,1,1,0,1,2,0,2,0.705882353
2016/10/8 20:20,12,9,3,2,1,1,5,1,4,6,1,5,9,3,6,0.75
2016/10/8 20:40,15,11,4,2,1,1,3,2,1,4,2,2,5,2,3,0.733333333
2016/10/8 21:00,14,10,4,2,0,2,4,1,3,4,1,3,6,2,4,0.714285714
2016/10/8 21:20,7,7,0,3,1,2,5,1,4,7,1,6,7,1,6,1
2016/10/8 21:40,16,11,5,4,0,4,4,0,4,5,0,5,6,0,6,0.6875
2016/10/8 22:00,11,10,1,2,1,1,5,1,4,7,2,5,8,3,5,0.909090909
2016/10/8 22:20,10,10,0,0,0,0,0,0,0,1,0,1,2,0,2,1
2016/10/8 22:40,10,8,2,1,0,1,2,0,2,3,0,3,4,0,4,0.8
2016/10/8 23:00,8,6,2,1,0,1,1,0,1,2,0,2,4,0,4,0.75
2016/10/8 23:20,1,1,0,2,1,1,3,1,2,4,1,3,4,1,3,1
2016/10/8 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/9 0:00,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/10/9 0:20,7,7,0,1,0,1,3,0,3,4,0,4,6,0,6,1
2016/10/9 0:40,8,8,0,2,0,2,3,0,3,4,0,4,5,0,5,1
2016/10/9 1:00,6,5,1,1,0,1,1,0,1,3,0,3,4,0,4,0.833333333
2016/10/9 1:20,9,9,0,0,0,0,0,0,0,1,1,0,2,1,1,1
2016/10/9 1:40,3,3,0,0,0,0,1,0,1,3,0,3,3,0,3,1
2016/10/9 2:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/10/9 2:20,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/10/9 2:40,7,7,0,1,0,1,3,0,3,5,0,5,5,0,5,1
2016/10/9 3:00,4,4,0,1,0,1,1,0,1,1,0,1,1,0,1,1
2016/10/9 3:20,6,6,0,1,0,1,1,0,1,1,0,1,2,0,2,1
2016/10/9 3:40,5,4,1,0,0,0,1,0,1,4,0,4,5,0,5,0.8
2016/10/9 4:00,13,13,0,1,0,1,2,0,2,2,0,2,3,0,3,1
2016/10/9 4:20,8,8,0,0,0,0,2,0,2,3,0,3,6,0,6,1
2016/10/9 4:40,10,10,0,3,0,3,3,0,3,5,0,5,6,0,6,1
2016/10/9 5:00,4,4,0,3,0,3,3,0,3,3,0,3,5,0,5,1
2016/10/9 5:20,7,6,1,0,0,0,1,0,1,1,0,1,1,0,1,0.857142857
2016/10/9 5:40,10,6,4,4,1,3,4,1,3,4,1,3,5,1,4,0.6
2016/10/9 6:00,8,6,2,1,0,1,4,2,2,6,2,4,7,2,5,0.75
2016/10/9 6:20,9,8,1,2,0,2,3,1,2,4,1,3,4,1,3,0.888888889
2016/10/9 6:40,17,13,4,3,1,2,3,1,2,5,1,4,7,1,6,0.764705882
2016/10/9 7:00,26,16,10,0,0,0,1,1,0,3,1,2,5,2,3,0.615384615
2016/10/9 7:20,25,12,13,5,3,2,5,3,2,9,4,5,12,5,7,0.48
2016/10/9 7:40,33,21,12,5,2,3,9,5,4,13,6,7,17,8,9,0.636363636
2016/10/9 8:00,46,30,16,7,4,3,10,5,5,13,5,8,15,5,10,0.652173913
2016/10/9 8:20,39,28,11,6,3,3,11,3,8,18,6,12,30,10,20,0.717948718
2016/10/9 8:40,35,22,13,4,1,3,7,2,5,13,4,9,17,4,13,0.628571429
2016/10/9 9:00,45,35,10,3,2,1,8,3,5,14,5,9,20,7,13,0.777777778
2016/10/9 9:20,41,34,7,10,4,6,14,4,10,17,4,13,26,6,20,0.829268293
2016/10/9 9:40,41,34,7,7,0,7,11,1,10,22,4,18,25,4,21,0.829268293
2016/10/9 10:00,28,24,4,8,2,6,13,2,11,17,3,14,21,4,17,0.857142857
2016/10/9 10:20,40,33,7,6,1,5,6,1,5,6,1,5,12,2,10,0.825
2016/10/9 10:40,39,32,7,5,0,5,7,0,7,9,0,9,15,2,13,0.820512821
2016/10/9 11:00,38,31,7,5,0,5,7,0,7,12,1,11,19,2,17,0.815789474
2016/10/9 11:20,28,24,4,5,1,4,9,1,8,13,2,11,16,3,13,0.857142857
2016/10/9 11:40,26,19,7,5,1,4,7,1,6,8,1,7,12,1,11,0.730769231
2016/10/9 12:00,39,31,8,6,2,4,9,2,7,11,3,8,12,3,9,0.794871795
2016/10/9 12:20,33,24,9,6,0,6,10,2,8,15,2,13,20,5,15,0.727272727
2016/10/9 12:40,43,34,9,6,3,3,12,4,8,15,5,10,17,5,12,0.790697674
2016/10/9 13:00,39,21,18,6,2,4,13,3,10,19,4,15,21,4,17,0.538461538
2016/10/9 13:20,46,37,9,3,1,2,9,5,4,15,8,7,21,11,10,0.804347826
2016/10/9 13:40,32,27,5,9,0,9,14,0,14,19,1,18,25,4,21,0.84375
2016/10/9 14:00,48,36,12,6,1,5,11,2,9,13,2,11,15,3,12,0.75
2016/10/9 14:20,36,28,8,8,1,7,13,3,10,16,4,12,21,5,16,0.777777778
2016/10/9 14:40,54,36,18,4,1,3,8,1,7,14,2,12,18,4,14,0.666666667
2016/10/9 15:00,49,40,9,4,0,4,8,2,6,15,3,12,20,7,13,0.816326531
2016/10/9 15:20,40,30,10,8,3,5,13,5,8,22,6,16,28,7,21,0.75
2016/10/9 15:40,48,33,15,3,1,2,9,1,8,15,2,13,22,2,20,0.6875
2016/10/9 16:00,35,29,6,8,2,6,17,5,12,19,5,14,21,5,16,0.828571429
2016/10/9 16:20,42,34,8,4,1,3,7,1,6,12,3,9,16,3,13,0.80952381
2016/10/9 16:40,38,25,13,6,1,5,11,2,9,18,2,16,21,2,19,0.657894737
2016/10/9 17:00,33,25,8,7,4,3,9,4,5,12,4,8,15,5,10,0.757575758
2016/10/9 17:20,28,17,11,4,0,4,7,0,7,10,0,10,14,2,12,0.607142857
2016/10/9 17:40,32,18,14,2,2,0,5,3,2,6,3,3,10,4,6,0.5625
2016/10/9 18:00,20,18,2,7,6,1,9,7,2,10,8,2,14,10,4,0.9
2016/10/9 18:20,29,21,8,1,0,1,4,0,4,8,0,8,9,0,9,0.724137931
2016/10/9 18:40,23,19,4,5,1,4,6,2,4,8,3,5,15,6,9,0.826086957
2016/10/9 19:00,33,22,11,8,3,5,9,3,6,9,3,6,12,3,9,0.666666667
2016/10/9 19:20,21,15,6,7,2,5,11,4,7,13,5,8,17,7,10,0.714285714
